oid,tid,sid,meanra,meandec,sigmara,sigmadec,firstmjd,lastmjd,deltamjd,n_det,n_forced,n_non_det,created_date,updated_date,classifier_id,classifier_version,class_id,probability,ranking
170028538549239842,1,1,185.56829622320168,7.140363246882183,2.262171846461378e-06,2.236792285417044e-06,61090.25355513746,61095.18564030556,4.932085168096819,14,131,0,2026-02-20,2026-02-24,1,201,0,0.97792953,1
313673106933678089,1,1,10.968762195373673,-42.72434257159819,2.8386975519111205e-06,2.8733135068459845e-06,60983.20228719452,61034.15486686731,50.95257967279031,16,0,0,2026-02-13,2026-02-24,1,201,0,0.977918,1
170028527165898795,1,1,186.97868044517907,8.090192694757205,1.2889064056191984e-05,1.4350119716462038e-05,61090.250326740745,61095.21515192313,4.964825182381901,25,274,0,2026-02-19,2026-02-24,1,201,0,0.9777589,1
170019716302635146,1,1,150.16577133920788,2.155965052340626,1.6288885370441663e-07,1.6643845394560402e-07,61088.211979366155,61109.14520318322,20.93322381706821,1021,1046,0,2026-02-17,2026-03-10,1,201,0,0.97770905,1
170028531227033750,1,1,187.57752155581557,6.973568767014427,2.0777131997858994e-05,2.011001378901393e-05,61090.26710384847,61095.206505874754,4.93940202628437,13,152,0,2026-02-20,2026-02-24,1,201,0,0.977481,1
170032920220139626,1,1,185.7172471704632,8.03047871533279,7.5730214819804725e-06,9.736090850470421e-06,61090.2609555277,61095.21748577128,4.956530243580346,19,178,0,2026-02-20,2026-02-24,1,201,0,0.9772752,1
170028527699099690,1,1,186.4329396147063,7.396830438671832,1.4017244653401484e-05,1.6625010747544487e-05,61090.25215792912,61095.20837408284,4.956216153717833,15,240,0,2026-02-20,2026-02-24,1,201,0,0.97726226,1
170028528633905307,1,1,185.8089433775674,6.796483249908059,1.2147670901524076e-05,1.2138402059340443e-05,61090.25679239822,61095.21608830271,4.959295904489409,31,274,0,2026-02-20,2026-02-24,1,201,0,0.97715104,1
313897383649345568,1,1,61.328420770410226,-49.46703886635569,1.5341793205045487e-05,1.3033114972508402e-05,61034.16037550087,61095.05627951036,60.89590400949237,10,151,0,2026-02-13,2026-02-24,1,201,0,0.9769751,1
170028537377456187,1,1,186.7037398578973,6.257669501381219,3.6945517907785634e-06,3.913356143494936e-06,61090.2581880138,61095.20837408284,4.9501860690361355,40,205,0,2026-02-20,2026-02-24,1,201,0,0.97598094,1
170032920232722605,1,1,186.23068942206947,6.638400985307674,5.489652169537362e-07,5.581527630566926e-07,61090.25079449601,61095.217020639015,4.96622614300577,34,197,0,2026-02-20,2026-02-24,1,201,0,0.97591215,1
170028487021690949,1,1,65.07843337755803,-46.94148764553909,1.3379579710646312e-07,1.4254864818955264e-07,61090.056141041365,61105.093643486834,15.037502445469727,158,238,0,2026-02-19,2026-03-06,1,201,0,0.9756836,1
313677513881026620,1,1,8.488891397745912,-42.345833929105595,9.814167126360827e-07,8.926568972474962e-07,60984.2151761382,61060.06253122787,75.84735508967424,11,0,0,2026-02-13,2026-02-24,1,201,0,0.97544426,1
313888627191971880,1,1,149.7716188656444,2.636144971404415,2.2941366029699015e-05,2.5397242332983454e-05,61032.328496270005,61095.14600623819,62.817509968183,16,369,0,2026-02-13,2026-02-24,1,201,0,0.9751941,1
170028527029059651,1,1,186.70131900092056,7.8358595487482345,1.9692896504661225e-05,2.343818527037526e-05,61090.24939239549,61095.19483766307,4.9454452675781795,12,211,0,2026-02-20,2026-02-24,1,201,0,0.9750972,1
170028528395878418,1,1,187.4077509502906,7.824249287045992,1.0287813121704053e-05,1.1527002032010488e-05,61090.247937232445,61095.189580421094,4.941643188649323,20,152,0,2026-02-20,2026-02-24,1,201,0,0.974859,1
170028538682409026,1,1,185.67171342370045,7.950281736052755,9.280763435975698e-06,9.333284948282625e-06,61090.266171857664,61095.21421834042,4.948046482757491,21,238,0,2026-02-19,2026-02-24,1,201,0,0.9748189,1
170028527473131524,1,1,187.64466723189398,6.674888432265812,1.596616884998316e-05,1.8318581599344836e-05,61090.25122729094,61095.207439466205,4.956212175267865,10,183,0,2026-02-20,2026-02-24,1,201,0,0.9747294,1
170028530145427532,1,1,187.376020636848,7.992851858256099,1.8601197836689291e-07,1.95966737625374e-07,61090.2581880138,61098.212403121695,7.954215107893106,100,410,0,2026-02-20,2026-02-27,1,201,0,0.97463757,1
170028527400255545,1,1,185.55250301981403,6.9442799693932455,1.2217416742737446e-05,1.3853796128375155e-05,61090.24892803998,61095.21421834042,4.965290300438937,15,260,0,2026-02-19,2026-02-24,1,201,0,0.9735815,1
170028537107447914,1,1,186.15672628081316,6.460930679237104,2.125470399104426e-06,2.216592576101635e-06,61090.25912593749,61095.20790604932,4.948780111830274,21,206,0,2026-02-20,2026-02-24,1,201,0,0.9720824,1
170028535341646404,1,1,186.73347125384075,6.262325710422025,5.829968069801507e-06,6.880758516757892e-06,61090.25679239822,61095.21468482468,4.957892426456965,31,241,0,2026-02-20,2026-02-24,1,201,0,0.9717952,1
313761042337366365,1,1,65.35821687442112,-47.92935199557679,2.9379568536817194e-06,2.94094891550795e-06,61003.324393250674,61096.0665734164,92.74218016572559,10,156,0,2026-02-13,2026-02-25,1,201,0,0.97121596,1
170028537134710848,1,1,187.75290331872563,6.903258091597319,1.3160725574206192e-05,1.2882261754188638e-05,61090.25633787492,61095.18844904754,4.932111172623991,13,156,0,2026-02-20,2026-02-24,1,201,0,0.9711939,1
170028530373492768,1,1,185.9112338109847,6.95406292088153,6.060234771881533e-07,6.185798698520773e-07,61090.26281811891,61095.21515192313,4.952333804219961,27,233,0,2026-02-19,2026-02-24,1,201,0,0.97099113,1
170028531321929840,1,1,185.9950525791805,7.75330831387921,8.852004193736747e-06,1.1825291379979321e-05,61090.264659425724,61095.21562036784,4.950960942114762,20,205,0,2026-02-20,2026-02-24,1,201,0,0.97091943,1
170028526848704651,1,1,185.55232168796297,7.791775357508992,7.325647964018317e-07,7.272229713145424e-07,61090.24939239549,61095.19839568959,4.949003294103022,26,257,0,2026-02-20,2026-02-24,1,201,0,0.97024685,1
313765480647098526,1,1,63.82620573340945,-49.21441209108183,7.647931112227341e-07,7.413588714477106e-07,61004.302236527146,61095.09046674038,90.78823021323478,16,146,0,2026-02-13,2026-02-24,1,201,0,0.9701873,1
170028535615324168,1,1,185.97269584741926,7.107383822082368,1.7464792182896295e-05,1.8073154700717363e-05,61090.25215792912,61095.16976241286,4.917604483736795,12,165,0,2026-02-19,2026-02-24,1,201,0,0.9693434,1
170028517483872405,1,1,149.87683499813346,1.1077059509715175,3.833505564753825e-06,2.491093288269887e-06,61090.20944350143,61098.27316592858,8.063722427148605,101,970,0,2026-02-20,2026-02-27,1,201,0,0.9692197,1
170028528478715972,1,1,185.95217982743767,7.186816328774918,1.50879992812258e-06,1.5264995621568097e-06,61090.25448737413,61095.16694971481,4.912462340682396,15,188,0,2026-02-20,2026-02-24,1,201,0,0.9690982,1
314007345877746235,1,1,65.47073985047851,-47.48635743991677,9.492592463384195e-06,9.832036013882111e-06,61059.15816976832,61095.06108659723,35.90291682890529,12,92,0,2026-02-13,2026-02-24,1,201,0,0.96845007,1
170028528478715910,1,1,185.95138166446677,7.187062152474366,7.140248745545559e-06,1.1087057012792286e-05,61090.25633787492,61095.2088428691,4.9525049941803445,21,197,0,2026-02-20,2026-02-24,1,201,0,0.9675358,1
170028533758820363,1,1,186.47640502495864,7.2141480963340445,1.603506014335941e-05,1.5408317502507652e-05,61090.25309120117,61095.21281907965,4.9597278784785885,11,229,0,2026-02-20,2026-02-24,1,201,0,0.9673237,1
313871015408566410,1,1,63.76299372870683,-47.14765443474575,7.298254026559433e-06,7.799233956647906e-06,61028.32997010079,61095.06549706921,66.73552696841944,23,140,0,2026-02-13,2026-02-24,1,201,0,0.96697927,1
170028535480057868,1,1,186.11823451003494,7.318160367007103,1.2633056056237811e-05,2.0199548054738186e-05,61090.32489063004,61096.37320905151,6.048318421468139,16,330,0,2026-02-20,2026-02-25,1,201,0,0.96630204,1
170028533600485482,1,1,186.3494221597224,7.158973886054527,9.236935909545754e-07,1.1445684346681462e-06,61090.31436872244,61095.21328417606,4.898915453624795,11,195,0,2026-02-20,2026-02-24,1,201,0,0.9653267,1
170032926528373379,1,1,185.07773288829551,7.6928950565454155,1.681028424065959e-06,1.742496886773398e-06,61091.27523254718,61095.21608830271,3.9408557555289008,10,148,0,2026-02-20,2026-02-24,1,201,0,0.964648,1
313897384088699002,1,1,62.48505758083071,-46.64888437221388,4.980076610181268e-07,5.166625840403553e-07,61034.16176667064,61095.091331319316,60.929564648678934,51,176,0,2026-02-13,2026-02-24,1,201,0,0.9645299,1
170028528905486394,1,1,186.42294265417374,7.2299076818739945,9.107832592213029e-07,1.0088128503845009e-06,61090.25122729094,61095.21562036784,4.964393076901615,60,276,0,2026-02-20,2026-02-24,1,201,0,0.9644017,1
170028534020440914,1,1,186.98456706033824,6.323326828449056,1.0287425875435525e-05,1.2679268361686016e-05,61090.31579776885,61095.2185456929,4.902747924046707,15,163,0,2026-02-20,2026-02-24,1,201,0,0.96418077,1
313774269437313072,1,1,57.2566162451205,-48.86299599089121,2.682656662240622e-06,2.714026720961856e-06,61006.22498435907,61095.09350215376,88.86851779468998,29,153,0,2026-02-13,2026-02-24,1,201,0,0.9637389,1
170028530379259911,1,1,186.19632776733488,7.353104545816512,8.10348396974464e-05,9.016761299609482e-05,61090.26281811891,61095.203702941995,4.940884823088709,14,233,0,2026-02-20,2026-02-24,1,201,0,0.9633597,1
170032902150553831,1,1,150.0159953538918,3.7780295411027707,1.757814734646738e-05,1.6644256609286302e-05,61091.172097319926,61094.17316665963,3.001069339705282,10,110,0,2026-02-20,2026-02-24,1,201,0,0.9633363,1
170028535342694438,1,1,186.55295499325456,6.753144442618442,6.965732536535012e-06,7.551625248811692e-06,61090.32489063004,61095.21608830271,4.891197672666749,12,175,0,2026-02-20,2026-02-24,1,201,0,0.9628597,1
170028493421150456,1,1,63.73876094995399,-49.58942784788737,9.6817839885078e-07,9.983914019434931e-07,61090.08030136314,61100.08073080923,10.00042944609595,20,62,0,2026-02-19,2026-03-01,1,201,0,0.9622305,1
170032903746486461,1,1,150.69373016559075,1.7453519573600353,2.248395996623739e-05,2.7013422805515165e-05,61090.193787357464,61095.143670465695,4.949883108231006,13,186,0,2026-02-20,2026-02-24,1,201,0,0.96217555,1
313774269238608123,1,1,59.02363517939393,-49.477765731702796,3.4188448491702635e-06,2.970605630280033e-06,61006.224489908425,61095.09443342907,88.86994352064357,20,171,0,2026-02-13,2026-02-24,1,201,0,0.9620395,1
170028486049136782,1,1,58.46062863563115,-50.723169583210904,8.244996401762239e-07,7.423558564180545e-07,61090.05311199976,61107.03062579114,16.97751379138208,131,191,0,2026-02-19,2026-03-08,1,201,0,0.9598993,1
170032918209495086,1,1,185.21312916558716,8.321830968833996,6.117286033303224e-06,5.607662189484312e-06,61090.3212037643,61095.21328417606,4.892080411758798,13,115,0,2026-02-20,2026-02-24,1,201,0,0.959421,1
170028529583915011,1,1,186.66859135342276,8.435956791472991,9.425478905545597e-06,9.126699101109504e-06,61090.24939239549,61095.32848646294,5.07909406744875,18,238,0,2026-02-20,2026-02-24,1,201,0,0.959287,1
313941451367514113,1,1,65.27768953223399,-46.709811602640535,1.9044460469423083e-07,1.879247992483341e-07,61044.144508717945,61098.08754500734,53.94303628939815,63,127,0,2026-02-13,2026-02-27,1,201,0,0.95862764,1
313871015259668663,1,1,62.15091795622117,-49.0028723125697,3.2042436087985606e-06,2.6118550530165445e-06,61028.32950448465,61095.091331319316,66.76182683466322,11,86,0,2026-02-13,2026-02-24,1,201,0,0.95820755,1
170032916501364767,1,1,186.89682677698346,6.515466356729703,1.1415036838045465e-06,1.190061365721671e-06,61091.2324678495,61095.20837408284,3.9759062333396287,19,213,0,2026-02-20,2026-02-24,1,201,0,0.9573771,1
170028527655059766,1,1,185.05418571761695,8.35397085045006,7.761583016278624e-06,6.8798339680604665e-06,61090.25215792912,61095.217020639015,4.964862709894078,11,119,0,2026-02-20,2026-02-24,1,201,0,0.9572508,1
313699505122836534,1,1,11.357255951650508,-44.912751244865625,4.169243985316309e-06,4.154328997875256e-06,60989.205190514855,61034.153937598094,44.94874708323914,15,0,0,2026-02-13,2026-02-24,1,201,0,0.95703894,1
313875416777490439,1,1,149.52171218214693,3.3935788447817594,1.837630338862226e-06,1.8812079237594833e-06,61029.33108400384,61095.13470496947,65.80362096562749,21,312,0,2026-02-13,2026-02-24,1,201,0,0.9569283,1
170028535592255972,1,1,185.26515309344228,7.077411327067188,1.2089095156716757e-05,1.1369032620038781e-05,61090.25448737413,61095.21748577128,4.962998397153569,20,240,0,2026-02-20,2026-02-24,1,201,0,0.9559812,1
313871014999621649,1,1,65.04373191029225,-47.236292866340854,1.1039019469931086e-05,1.2277478731947686e-05,61028.328577214736,61095.08506862672,66.75649141198664,16,137,0,2026-02-13,2026-02-24,1,201,0,0.9555793,1
170028533843231817,1,1,185.48841069258435,6.697287542415149,2.497082909012704e-07,2.670104390169654e-07,61090.2484597937,61098.21474906581,7.9662892721098615,89,315,0,2026-02-20,2026-02-27,1,201,0,0.9553421,1
313637935719645190,1,1,58.98699038228152,-48.120589082844525,2.0312933666577602e-07,1.9134174337347492e-07,60975.20468840409,61105.10377557087,129.89908716677746,351,381,0,2026-02-13,2026-03-06,1,201,0,0.9552254,1
313963359479791701,1,1,64.63895226442264,-47.09367020706141,5.719012734227497e-05,5.0561107500343174e-05,61049.11751919868,61095.05758413309,45.94006493440975,10,133,0,2026-02-13,2026-02-24,1,201,0,0.95498496,1
314007345852580006,1,1,65.05545901999649,-48.39927938749928,1.2128965155876435e-05,1.5106377566954561e-05,61059.15816976832,61095.06549706921,35.907327300890756,13,129,0,2026-02-13,2026-02-24,1,201,0,0.95456386,1
170028529598070881,1,1,186.58935748641747,6.66971022311289,9.001535680516938e-06,9.988859718553883e-06,61090.260022685645,61095.2088428691,4.94882018345379,15,252,0,2026-02-20,2026-02-24,1,201,0,0.9542742,1
313967752791457845,1,1,65.36947650998404,-47.9751979686804,2.647922761704117e-06,2.658076710565353e-06,61050.11523990133,61095.08786063944,44.97262073810998,11,135,0,2026-02-13,2026-02-24,1,201,0,0.9542708,1
170032903234257063,1,1,151.55082828262252,2.523886534894738,2.3893390887346444e-05,3.0483037935948236e-05,61091.17589895343,61095.16209735326,3.986198399834393,13,205,0,2026-02-20,2026-02-24,1,201,0,0.9535981,1
170028510922408006,1,1,150.5293207415656,3.057689688077571,7.366289832213412e-08,7.598831584169122e-08,61090.181996839354,61106.24384151529,16.06184467593266,346,987,0,2026-02-20,2026-03-07,1,201,0,0.9535717,1
170028520813101060,1,1,148.819205964437,2.536020750628763,1.3778645394608684e-05,2.2111753197195168e-05,61090.22399201628,61095.14553665082,4.9215446345406235,11,148,0,2026-02-23,2026-02-24,1,201,0,0.95273125,1
313945770500292788,1,1,64.56555251099954,-46.88087924610447,1.550471638424558e-05,1.3472209711767355e-05,61045.08125260107,61095.09486140936,50.013608808287245,13,161,0,2026-02-13,2026-02-24,1,201,0,0.95210624,1
313765480543813864,1,1,60.48227020721589,-48.93817643208722,1.764440929910816e-05,1.5890752255351454e-05,61004.30177726407,61094.11469565428,89.81291839021287,10,140,0,2026-02-13,2026-02-24,1,201,0,0.9508085,1
170032925047783444,1,1,185.56158476411358,7.167445318917321,2.543057744787132e-05,3.2326240548855095e-05,61090.25262407558,61095.20603850724,4.953414431656711,12,145,0,2026-02-20,2026-02-24,1,201,0,0.9499758,1
170028534522707975,1,1,186.5853305800562,7.460352465624641,2.4134984143726824e-06,2.5880902592815954e-06,61090.31913197208,61095.21188434579,4.892752373707481,14,193,0,2026-02-20,2026-02-24,1,201,0,0.94986326,1
170028485651726488,1,1,65.24485172210409,-48.67022269619434,2.6934039317212705e-07,2.6999095040541956e-07,61090.04758412875,61105.093643486834,15.046059358086495,85,213,0,2026-02-19,2026-03-06,1,201,0,0.94943905,1
170028530918752331,1,1,186.0948997717669,7.311549271350946,2.1839607060797825e-05,2.48972217261445e-05,61090.266171857664,61095.21808027246,4.951908414797799,24,158,0,2026-02-23,2026-02-24,1,201,0,0.94912964,1
313893023260344594,1,1,60.56761527703161,-47.04073643366471,3.7928583253094906e-06,3.294292571153541e-06,61033.285258179065,61099.03989788437,65.75463970530836,31,81,0,2026-02-13,2026-02-28,1,201,0,0.9491058,1
170028527869493687,1,1,187.15762043193388,6.151153508775279,5.070926384040067e-06,6.0655231263635855e-06,61090.25262407558,61095.20790604932,4.955281973736419,44,280,0,2026-02-20,2026-02-24,1,201,0,0.9484761,1
170028486051233796,1,1,58.01783197197968,-50.550769846348636,3.7603500251019944e-07,3.574881961430484e-07,61090.05311199976,61107.03062579114,16.97751379138208,123,219,0,2026-02-19,2026-03-08,1,201,0,0.94835085,1
170028525242810480,1,1,148.78559366446277,2.643044598154616,8.588065203141617e-06,4.340274849445984e-06,61090.20618903403,61106.24384151529,16.03765248126001,13,916,0,2026-03-07,2026-03-07,1,201,0,0.94754624,1
313871014513082988,1,1,60.02485618011656,-47.70063076609529,7.173246637810732e-06,8.152597711024276e-06,61028.32672772356,61095.04605147921,66.71932375564938,11,114,0,2026-02-13,2026-02-24,1,201,0,0.9468759,1
313897384114389088,1,1,61.411359413158145,-47.19573387553357,1.4720254957563731e-05,1.7070224924927527e-05,61034.16176667064,61095.08333121422,60.92156454358337,10,148,0,2026-02-13,2026-02-24,1,201,0,0.9461201,1
170028534697820247,1,1,186.47580186714475,7.555089282630862,5.3128468577497506e-05,6.34613116104058e-05,61090.24892803998,61095.192494824216,4.943566784233553,11,134,0,2026-02-20,2026-02-24,1,201,0,0.9452361,1
313980947956498531,1,1,151.70469667251166,1.4577963440480044,9.770184070092859e-06,1.0494292056354193e-05,61053.24835733223,61095.144604067595,41.89624673536309,15,137,0,2026-02-13,2026-02-24,1,201,0,0.9433969,1
170028526623785025,1,1,186.28812882290114,7.348417313979062,6.69391446543958e-06,8.594499456112334e-06,61090.2484597937,61095.20603850724,4.957578713539988,35,247,0,2026-02-20,2026-02-24,1,201,0,0.94283444,1
170032904979611858,1,1,151.55169021537301,2.523358249336623,3.7113794611374735e-06,3.5832700180535964e-06,61091.183393621,61095.1285307989,3.9451371778995963,10,165,0,2026-02-20,2026-02-24,1,201,0,0.9418022,1
313673106944163847,1,1,9.558152705638527,-43.27361379960288,2.3604996808052473e-06,2.5476223147629647e-06,60983.20228719452,61034.15207893891,50.94979174438777,28,0,0,2026-02-13,2026-02-24,1,201,0,0.94159937,1
170028531474497594,1,1,186.82438708354624,6.962462076423469,8.079884771909499e-06,8.69563600200551e-06,61090.26281811891,61095.200265114225,4.937446995318169,15,234,0,2026-02-20,2026-02-24,1,201,0,0.94056726,1
313985346358477072,1,1,61.50457589458842,-48.895435482007734,2.49710015584851e-06,2.1640184934085795e-06,61054.1511296438,61094.11512935232,39.96399970852508,13,175,0,2026-02-13,2026-02-24,1,201,0,0.9402986,1
313708289185546262,1,1,62.56813974757662,-47.32492432217889,8.06235486029938e-06,1.0202703335595407e-05,60991.259038229444,61095.09486140936,103.83582317991386,49,186,0,2026-02-13,2026-02-24,1,201,0,0.9401367,1
313875416810520703,1,1,149.28051551960948,1.1801839469566457,8.396155451370574e-07,8.257334685939018e-07,61029.33108400384,61095.16163103953,65.8305470356936,29,387,0,2026-02-13,2026-02-24,1,201,0,0.9400551,1
313765480638185598,1,1,64.82208765245619,-48.30235734093004,1.6487768768122383e-05,1.6626660166376077e-05,61004.302236527146,61094.11512935232,89.81289282517537,10,122,0,2026-02-13,2026-02-24,1,201,0,0.9397595,1
170028485725126711,1,1,63.869027079457084,-46.58982978015886,2.920447332117261e-07,2.7762885449941995e-07,61090.04758412875,61107.031062919676,16.98347879092762,181,337,0,2026-02-19,2026-03-08,1,201,0,0.9394063,1
170068070000754779,1,1,54.13819647000614,-28.67426130399266,1.3904270230028415e-06,1.333286869181288e-06,61099.0424163051,61108.033147378665,8.990731073565257,12,10,0,2026-02-28,2026-03-09,1,201,0,0.93901825,1
313871015514997074,1,1,149.9165745922994,0.5875982337579663,1.1369759615595086e-07,1.1370276657118303e-07,61028.33159580127,61109.1447367893,80.81314098802977,618,640,0,2026-02-13,2026-03-10,1,201,0,0.9384535,1
313897383843856496,1,1,58.685048792019515,-48.27997783373955,4.907931638406913e-07,4.507942004177509e-07,61034.16083843175,61095.09443342907,60.933594997317414,45,179,0,2026-02-13,2026-02-24,1,201,0,0.9382216,1
170028529180737564,1,1,187.05517718933953,7.954367959776647,3.423104773678207e-06,3.3255787493036705e-06,61090.25355513746,61095.2032336104,4.949678472941741,23,262,0,2026-02-20,2026-02-24,1,201,0,0.93692476,1
313897384114389067,1,1,61.46419760218469,-47.2053766610237,1.7124526730884486e-05,1.187751209419542e-05,61034.16176667064,61095.08420033372,60.92243366307957,11,163,0,2026-02-13,2026-02-24,1,201,0,0.9369059,1
313703905063601134,1,1,64.3111514501968,-49.0938890937479,9.618325223780046e-06,1.1330843766292228e-05,60990.32639055107,61095.091331319316,104.76494076824747,31,152,0,2026-02-13,2026-02-24,1,201,0,0.9368456,1
313928193955332182,1,1,54.073447812537765,-26.73835630772344,1.62698798605169e-07,1.6766216546563376e-07,61041.22012609638,61107.029563106844,65.80943701046635,23,5,0,2026-02-13,2026-03-08,1,201,0,0.9361614,1
313871015036846268,1,1,61.165460906732626,-47.63761567899105,2.854746901869365e-07,2.9297019780090034e-07,61028.328577214736,61095.09486140936,66.76628419462213,109,199,0,2026-02-13,2026-02-24,1,201,0,0.9360488,1
170028529948297353,1,1,185.5613974957183,6.717507430871245,2.2497192356257495e-07,2.3093059509481685e-07,61090.2581880138,61095.2185456929,4.960357679097797,120,227,0,2026-02-19,2026-02-24,1,201,0,0.9348164,1
313963406024507488,1,1,149.35770529984882,3.627454829260613,1.662189069538515e-06,1.4955368349534234e-06,61049.31914150345,61095.143202573934,45.82406107048155,58,241,0,2026-02-13,2026-02-24,1,201,0,0.934397,1
